ligand	enzyme	model	affinity	dist.rmsd.lb	dist.rmsd.ub	inter	intra	inter_intra	unbound	variant	ZINC	InChI	SMILES	CAS	model_3D	carbon_chain_lenght	term_function	unsaturation_position	unsaturation_orientation	unsaturation2_position	unsaturation2_orientation	chain_name	species	gene	allele
200	Z11-16Ac	HsubCXE24_del28_noSP	21	-4.692	3.851	6.528	-7.598	-2.627	-10.225	-1.419	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	del28
201	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	4	-4.92	1.476	2.841	-8.162	-2.529	-10.691	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
202	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	5	-4.92	1.607	2.696	-8.54	-2.15	-10.69	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
203	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	6	-4.88	1.489	2.14	-8.429	-2.188	-10.617	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
204	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	7	-4.872	1.198	2.81	-8.552	-2.049	-10.601	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
205	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	8	-4.834	3.234	6.608	-8.314	-2.215	-10.529	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
206	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	9	-4.828	1.188	3.371	-8.345	-2.174	-10.518	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
207	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	10	-4.801	1.85	3.461	-8.145	-2.323	-10.468	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
208	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	11	-4.794	1.926	3.144	-8.513	-1.941	-10.454	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
209	Z11-16Ac	HsubCXE24_del31_noSP	1	-5.277	0	0	-9.211	-2.51	-11.72	-1.817	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	del31
210	Z11-16Ac	HsubCXE24_del31_noSP	2	-5.189	1.127	1.765	-9.198	-2.358	-11.556	-1.817	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	del31
211	Z11-16Ac	HsubCXE24_del31_noSP	3	-5.078	1.296	1.6	-9.071	-2.277	-11.348	-1.817	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	del31
212	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	15	-4.734	1.548	3.276	-7.877	-2.464	-10.341	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
213	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	16	-4.719	1.699	3.256	-8.12	-2.193	-10.313	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
214	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	17	-4.674	2.318	4.203	-7.93	-2.299	-10.228	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
215	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	18	-4.67	1.416	2.918	-7.902	-2.319	-10.221	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
216	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	19	-4.665	1.742	3.738	-7.697	-2.516	-10.213	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
217	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	20	-4.639	3.759	7.231	-7.979	-2.185	-10.164	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
218	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	21	-4.546	1.98	3.611	-8.147	-1.841	-9.988	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
219	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	35	-4.225	2.838	7.168	-7.898	-1.489	-9.387	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
220	Z11-16Ac	HsubCXE24_del31_noSP	12	-4.719	1.59	4.052	-8.493	-2.18	-10.674	-1.817	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	del31
221	Z11-16Ac	HsubCXE24_del31_noSP	13	-4.663	1.437	2.786	-8.781	-1.788	-10.57	-1.817	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	del31
222	Z11-16Ac	HsubCXE24_del31_noSP	14	-4.659	2.005	4.491	-8.374	-2.188	-10.562	-1.817	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	del31
223	Z11-16Ac	HsubCXE24_del31_noSP	15	-4.625	2.99	6.523	-8.393	-2.104	-10.497	-1.817	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	del31
224	Z11-16Ac	HsubCXE24_del31_noSP	16	-4.613	2.043	4.018	-8.11	-2.365	-10.475	-1.817	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	del31
225	Z11-16Ac	HsubCXE24_del31_noSP	17	-4.587	2.378	3.383	-8.653	-1.773	-10.426	-1.817	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	del31
226	Z11-16Ac	HsubCXE24_del31_noSP	18	-4.388	2.42	4.541	-8.467	-1.586	-10.052	-1.817	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	del31
227	Z11-16Ac	HsubCXE24_del31_noSP	19	-4.38	3.444	7.013	-7.856	-2.182	-10.038	-1.817	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	del31
228	Z11-16Ac	HsubCXE24_del31_noSP	20	-4.376	2.961	7.473	-7.839	-2.191	-10.03	-1.817	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	del31
229	Z11-16Ac	HsubCXE24_del31_noSP	21	-4.333	2.579	4.936	-8.902	-1.048	-9.949	-1.817	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	del31
230	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	46	-3.994	2.127	3.727	-8.364	-0.59	-8.954	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
231	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	47	-3.99	2.909	6.967	-6.763	-2.183	-8.946	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
232	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	48	-3.958	3.073	6.656	-7.631	-1.254	-8.885	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
233	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	36	-4.15	2.487	4.551	-7.609	-1.636	-9.245	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
234	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	37	-4.142	4.405	7.508	-7.513	-1.717	-9.231	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
235	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	38	-4.103	5.047	7.892	-7.883	-1.273	-9.157	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
236	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	39	-4.073	1.979	4.431	-7.108	-1.992	-9.101	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
237	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	40	-4.064	4.169	8.45	-7.627	-1.457	-9.084	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
238	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	1	-5.367	0	0	-8.878	-2.652	-11.53	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
239	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	2	-5.21	1.343	2.475	-8.559	-2.676	-11.235	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
240	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	3	-5.026	1.312	3.188	-8.562	-2.328	-10.89	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
241	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	44	-4.017	2.686	4.326	-7.535	-1.462	-8.996	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
242	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	45	-3.996	3.113	5.69	-7.204	-1.753	-8.957	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
243	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	14	-4.741	2.785	6.721	-8.142	-2.213	-10.355	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
244	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	41	-4.058	1.884	4.323	-7.02	-2.054	-9.074	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
245	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	12	-4.787	1.387	3.041	-7.635	-2.806	-10.441	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
246	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	49	-3.935	3.474	6.221	-6.504	-2.339	-8.843	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
247	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	42	-4.033	4.908	7.044	-7.381	-1.645	-9.027	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
248	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	13	-4.777	1.295	3.415	-8.175	-2.248	-10.423	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
249	Z11-16Ac	HsubCXE24_HsubTED_trunc_noSP	43	-4.023	2.132	4.34	-7.232	-1.774	-9.007	-1.457	1	ZINC33840850	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h6-7H,3-5,8-17H2,1-2H3/b7-6-	CCCC/C=C\CCCCCCCCCCOC(C)=O	34010-21-4	1	16	:OAc	11	Z	None	None	Z11-16	Hsub	CXE24	HsubTED_trunc
250	Z7-16Ac	HsubCXE24_allele1_noSP	30	-4.431	3.749	6.437	-7.729	-2.56	-10.288	-1.972	1	ZINC59725338	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h10-11H,3-9,12-17H2,1-2H3/b11-10-	CCCCCCCC/C=C\CCCCCCOC(C)=O	23192-42-9	0	16	:OAc	7	Z	None	None	Z7-16	Hsub	CXE24	wt
251	Z7-16Ac	HsubCXE24_allele1_noSP	31	-4.426	4.452	6.892	-7.986	-2.293	-10.279	-1.972	1	ZINC59725338	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h10-11H,3-9,12-17H2,1-2H3/b11-10-	CCCCCCCC/C=C\CCCCCCOC(C)=O	23192-42-9	0	16	:OAc	7	Z	None	None	Z7-16	Hsub	CXE24	wt
252	Z7-16Ac	HvirCXE24_noSP	36	-4.281	2.545	5.213	-8.049	-2.452	-10.501	-2.466	1	ZINC59725338	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h10-11H,3-9,12-17H2,1-2H3/b11-10-	CCCCCCCC/C=C\CCCCCCOC(C)=O	23192-42-9	0	16	:OAc	7	Z	None	None	Z7-16	Hvir	CXE24	wt
253	Z7-16Ac	HvirCXE24_noSP	37	-4.243	2.99	5.078	-7.679	-2.751	-10.43	-2.466	1	ZINC59725338	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h10-11H,3-9,12-17H2,1-2H3/b11-10-	CCCCCCCC/C=C\CCCCCCOC(C)=O	23192-42-9	0	16	:OAc	7	Z	None	None	Z7-16	Hvir	CXE24	wt
254	Z7-16Ac	HvirCXE24_noSP	8	-5.041	2.066	4.948	-9.375	-2.553	-11.928	-2.466	1	ZINC59725338	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h10-11H,3-9,12-17H2,1-2H3/b11-10-	CCCCCCCC/C=C\CCCCCCOC(C)=O	23192-42-9	0	16	:OAc	7	Z	None	None	Z7-16	Hvir	CXE24	wt
255	Z7-16Ac	HvirCXE24_noSP	4	-5.16	2.407	4.806	-10.133	-2.019	-12.152	-2.466	1	ZINC59725338	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h10-11H,3-9,12-17H2,1-2H3/b11-10-	CCCCCCCC/C=C\CCCCCCOC(C)=O	23192-42-9	0	16	:OAc	7	Z	None	None	Z7-16	Hvir	CXE24	wt
256	Z7-16Ac	HvirCXE24_noSP	5	-5.142	2.577	5.601	-9.632	-2.485	-12.116	-2.466	1	ZINC59725338	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h10-11H,3-9,12-17H2,1-2H3/b11-10-	CCCCCCCC/C=C\CCCCCCOC(C)=O	23192-42-9	0	16	:OAc	7	Z	None	None	Z7-16	Hvir	CXE24	wt
257	Z7-16Ac	HvirCXE24_noSP	6	-5.116	1.942	4.214	-9.873	-2.195	-12.068	-2.466	1	ZINC59725338	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h10-11H,3-9,12-17H2,1-2H3/b11-10-	CCCCCCCC/C=C\CCCCCCOC(C)=O	23192-42-9	0	16	:OAc	7	Z	None	None	Z7-16	Hvir	CXE24	wt
258	Z7-16Ac	HvirCXE24_noSP	7	-5.046	1.87	2.147	-9.611	-2.326	-11.937	-2.466	1	ZINC59725338	InChI=1S/C18H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-18(2)19/h10-11H,3-9,12-17H2,1-2H3/b11-10-	CCCCCCCC/C=C\CCCCCCOC(C)=O	23192-42-9	0	16	:OAc	7	Z	None	None	Z7-16	Hvir	CXE24	wt
